order_id,order_date,region,city,channel,customer_segment,category,product,quantity,unit_price_usd,gross_revenue_usd,discount_rate,discount_amount_usd,net_revenue_usd,cogs_usd,shipping_fulfillment_usd,payment_fee_usd,returned_flag,return_amount_usd,gross_profit_usd,net_profit_usd,month
ADH-104710,2025-08-28,West,Lagos,Online,SME,Health & Beauty,Hair Care,1,74.71,74.71,0.0,0.0,74.71,59.54,4.53,1.34,0,0.0,15.17,9.3,2025-08
ADH-104711,2025-08-28,East,Onitsha,POS,Corporate,Health & Beauty,Perfume,2,75.43,150.86,0.0,0.0,150.86,112.13,0.0,1.81,0,0.0,38.73,36.92,2025-08
ADH-104712,2025-08-28,East,Owerri,Online,Retail,Groceries,Cooking Oil,2,15.91,31.82,0.0,0.0,31.82,27.35,5.46,0.57,0,0.0,4.47,-1.56,2025-08
ADH-104713,2025-08-29,North,Abuja,Online,Retail,Groceries,Noodles Pack,2,44.7,89.4,0.0,0.0,89.4,83.17,4.93,1.61,0,0.0,6.23,-0.31,2025-08
ADH-104714,2025-08-29,West,Ibadan,POS,SME,Fashion,Sneakers,2,70.76,141.52,0.0,0.0,141.52,87.32,0.0,1.7,0,0.0,54.2,52.5,2025-08
ADH-104715,2025-08-29,East,Enugu,Online,Retail,Groceries,Beverage Pack,3,42.1,126.3,0.0,0.0,126.3,104.78,4.19,2.27,0,0.0,21.52,15.06,2025-08
ADH-104716,2025-08-29,West,Abeokuta,Wholesale,SME,Fashion,T-Shirt,10,55.83,558.3,0.0,0.0,558.3,414.98,1.55,4.47,0,0.0,143.32,137.3,2025-08
ADH-104717,2025-08-29,South,Warri,Online,Retail,Groceries,Noodles Pack,2,22.8,45.6,0.0,0.0,45.6,38.78,5.32,0.82,0,0.0,6.82,0.68,2025-08
ADH-104718,2025-08-29,West,Lagos,Wholesale,Retail,Fashion,Sneakers,10,58.81,588.1,0.0,0.0,588.1,387.38,0.43,4.7,0,0.0,200.72,195.59,2025-08
ADH-104719,2025-08-29,South,Port Harcourt,Online,Retail,Electronics,Power Bank,1,110.85,110.85,0.0,0.0,110.85,77.8,5.96,2.0,0,0.0,33.05,25.09,2025-08
ADH-104720,2025-08-29,West,Abeokuta,Online,Retail,Fashion,T-Shirt,1,23.06,23.06,0.031,0.71,22.35,14.07,4.36,0.4,0,0.0,8.28,3.52,2025-08
ADH-104721,2025-08-29,North,Kaduna,Online,Retail,Groceries,Detergent,2,10.05,20.1,0.0,0.0,20.1,18.24,6.22,0.36,0,0.0,1.86,-4.72,2025-08
ADH-104722,2025-08-29,South,Benin,Online,Retail,Home & Kitchen,Blender,2,119.54,239.08,0.025,5.98,233.1,163.81,4.45,4.2,0,0.0,69.29,60.64,2025-08
ADH-104723,2025-08-29,South,Warri,Online,Corporate,Fashion,T-Shirt,1,25.59,25.59,0.093,2.38,23.21,13.9,4.23,0.42,0,0.0,9.31,4.66,2025-08
ADH-104724,2025-08-29,North,Jos,Online,SME,Fashion,Cap,2,77.59,155.18,0.0,0.0,155.18,104.76,4.77,2.79,0,0.0,50.42,42.86,2025-08
ADH-104725,2025-08-29,East,Aba,Wholesale,SME,Home & Kitchen,Bedsheet,12,126.41,1516.92,0.0,0.0,1516.92,964.63,0.49,12.14,0,0.0,552.29,539.66,2025-08
ADH-104726,2025-08-30,East,Enugu,Online,SME,Home & Kitchen,Extension Cable,1,102.68,102.68,0.0,0.0,102.68,80.29,4.2,1.85,0,0.0,22.39,16.34,2025-08
ADH-104727,2025-08-30,West,Ibadan,POS,Retail,Groceries,Beverage Pack,2,27.74,55.48,0.0,0.0,55.48,50.74,0.0,0.67,0,0.0,4.74,4.07,2025-08
ADH-104728,2025-08-30,South,Warri,POS,Retail,Electronics,Phone Accessory,1,98.43,98.43,0.0,0.0,98.43,79.08,0.0,1.18,0,0.0,19.35,18.17,2025-08
ADH-104729,2025-08-30,West,Abeokuta,POS,Retail,Electronics,Power Bank,1,51.81,51.81,0.0,0.0,51.81,41.02,0.0,0.62,0,0.0,10.79,10.17,2025-08
ADH-104730,2025-08-30,South,Port Harcourt,Wholesale,SME,Fashion,Cap,10,20.93,209.3,0.0,0.0,209.3,130.6,0.98,1.67,0,0.0,78.7,76.05,2025-08
ADH-104731,2025-08-30,North,Jos,POS,SME,Groceries,Noodles Pack,1,18.11,18.11,0.0,0.0,18.11,16.26,0.0,0.22,0,0.0,1.85,1.63,2025-08
ADH-104732,2025-08-30,South,Benin,Online,SME,Fashion,Sneakers,2,33.89,67.78,0.0,0.0,67.78,40.02,7.04,1.22,0,0.0,27.76,19.5,2025-08
ADH-104733,2025-08-30,South,Warri,Online,Retail,Home & Kitchen,Blender,1,68.75,68.75,0.0,0.0,68.75,48.45,5.65,1.24,0,0.0,20.3,13.41,2025-08
ADH-104734,2025-08-30,North,Kano,Online,Retail,Health & Beauty,Hair Care,1,63.17,63.17,0.084,5.31,57.86,32.21,9.72,1.04,0,0.0,25.65,14.89,2025-08
ADH-104735,2025-08-30,West,Lagos,Wholesale,Retail,Groceries,Detergent,5,37.37,186.85,0.0,0.0,186.85,162.8,0.2,1.49,0,0.0,24.05,22.36,2025-08
ADH-104736,2025-08-30,South,Uyo,Online,Retail,Groceries,Beverage Pack,1,50.38,50.38,0.0,0.0,50.38,43.12,4.73,0.91,0,0.0,7.26,1.62,2025-08
ADH-104737,2025-08-30,West,Ilorin,POS,SME,Health & Beauty,Perfume,1,75.14,75.14,0.0,0.0,75.14,41.51,0.0,0.9,0,0.0,33.63,32.73,2025-08
ADH-104738,2025-08-30,South,Benin,POS,Corporate,Electronics,Earbuds,3,71.26,213.78,0.0,0.0,213.78,150.81,0.0,2.57,0,0.0,62.97,60.4,2025-08
ADH-104739,2025-08-30,West,Ilorin,POS,Retail,Electronics,Bluetooth Speaker,1,82.91,82.91,0.0,0.0,82.91,57.24,0.0,0.99,0,0.0,25.67,24.68,2025-08
ADH-104740,2025-08-30,North,Kaduna,POS,Corporate,Electronics,Power Bank,1,104.71,104.71,0.0,0.0,104.71,74.07,0.0,1.26,0,0.0,30.64,29.38,2025-08
ADH-104741,2025-08-30,North,Kaduna,Online,Retail,Electronics,Phone Accessory,2,116.04,232.08,0.0,0.0,232.08,186.29,6.31,4.18,0,0.0,45.79,35.3,2025-08
ADH-104742,2025-08-31,North,Kaduna,Wholesale,SME,Fashion,T-Shirt,5,56.28,281.4,0.0,0.0,281.4,172.46,1.2,2.25,0,0.0,108.94,105.49,2025-08
ADH-104743,2025-08-31,North,Kano,POS,Retail,Fashion,Cap,1,44.73,44.73,0.0,0.0,44.73,28.06,0.0,0.54,0,0.0,16.67,16.13,2025-08
ADH-104744,2025-08-31,East,Onitsha,Online,Retail,Electronics,Bluetooth Speaker,2,26.57,53.14,0.0,0.0,53.14,42.96,4.85,0.96,0,0.0,10.18,4.37,2025-08
ADH-104745,2025-08-31,East,Aba,Online,Retail,Groceries,Rice 5kg,2,43.77,87.54,0.0,0.0,87.54,72.68,5.56,1.58,0,0.0,14.86,7.72,2025-08
ADH-104746,2025-08-31,North,Kaduna,Online,Retail,Fashion,Jeans,1,59.81,59.81,0.0,0.0,59.81,37.24,5.8,1.08,0,0.0,22.57,15.69,2025-08
ADH-104747,2025-08-31,East,Enugu,Online,SME,Groceries,Cooking Oil,2,36.11,72.22,0.0,0.0,72.22,67.86,3.63,1.3,0,0.0,4.36,-0.57,2025-08
ADH-104748,2025-08-31,West,Lagos,POS,Retail,Home & Kitchen,Bedsheet,1,80.16,80.16,0.0,0.0,80.16,53.59,0.0,0.96,0,0.0,26.57,25.61,2025-08
ADH-104749,2025-08-31,South,Uyo,POS,Retail,Electronics,Smartwatch,1,74.37,74.37,0.0,0.0,74.37,54.31,0.0,0.89,0,0.0,20.06,19.17,2025-08
ADH-104750,2025-08-31,South,Uyo,POS,SME,Electronics,Earbuds,2,59.84,119.68,0.0,0.0,119.68,80.13,0.0,1.44,0,0.0,39.55,38.11,2025-08
ADH-104751,2025-08-31,North,Kaduna,Online,Retail,Electronics,Phone Accessory,3,106.71,320.13,0.0,0.0,320.13,212.99,3.77,5.76,1,193.66,107.14,-96.05,2025-08
ADH-104752,2025-08-31,South,Uyo,POS,Corporate,Home & Kitchen,Bedsheet,1,44.58,44.58,0.0,0.0,44.58,33.22,0.0,0.53,0,0.0,11.36,10.83,2025-08
ADH-104753,2025-08-31,East,Onitsha,POS,SME,Electronics,Phone Accessory,2,65.91,131.82,0.0,0.0,131.82,91.32,0.0,1.58,0,0.0,40.5,38.92,2025-08
ADH-104754,2025-08-31,South,Benin,POS,Retail,Health & Beauty,Face Wash,2,23.68,47.36,0.0,0.0,47.36,27.34,0.0,0.57,0,0.0,20.02,19.45,2025-08
ADH-104755,2025-08-31,West,Ilorin,Online,Retail,Home & Kitchen,Extension Cable,2,44.74,89.48,0.0,0.0,89.48,72.31,4.39,1.61,0,0.0,17.17,11.17,2025-08
ADH-104756,2025-08-31,North,Kano,Online,Retail,Electronics,Power Bank,1,80.41,80.41,0.0,0.0,80.41,53.6,6.92,1.45,0,0.0,26.81,18.44,2025-08
ADH-104757,2025-08-31,North,Abuja,Online,SME,Health & Beauty,Body Lotion,1,26.33,26.33,0.0,0.0,26.33,16.43,5.23,0.47,0,0.0,9.9,4.2,2025-08
ADH-104758,2025-08-31,North,Kano,POS,Corporate,Fashion,Handbag,2,66.24,132.48,0.0,0.0,132.48,80.64,0.0,1.59,0,0.0,51.84,50.25,2025-08
ADH-104759,2025-08-31,West,Ibadan,POS,SME,Groceries,Rice 5kg,3,30.91,92.73,0.0,0.0,92.73,81.37,0.0,1.11,0,0.0,11.36,10.25,2025-08
ADH-104760,2025-08-31,North,Abuja,Wholesale,Retail,Electronics,Phone Accessory,8,28.39,227.12,0.0,0.0,227.12,148.87,1.51,1.82,0,0.0,78.25,74.92,2025-08
ADH-104761,2025-08-31,West,Ilorin,Online,Corporate,Fashion,Sneakers,1,17.48,17.48,0.0,0.0,17.48,12.32,5.93,0.31,0,0.0,5.16,-1.08,2025-08
ADH-104762,2025-08-31,South,Benin,Online,Retail,Groceries,Detergent,3,29.06,87.18,0.0,0.0,87.18,74.1,4.31,1.57,0,0.0,13.08,7.2,2025-08
ADH-104763,2025-08-31,North,Kano,Online,Corporate,Electronics,Earbuds,1,90.21,90.21,0.0,0.0,90.21,70.8,9.59,1.62,0,0.0,19.41,8.2,2025-08
ADH-104764,2025-08-31,East,Enugu,Online,Retail,Health & Beauty,Face Wash,1,8.99,8.99,0.0,0.0,8.99,5.92,12.1,0.16,0,0.0,3.07,-9.19,2025-08
ADH-104765,2025-08-31,West,Abeokuta,POS,Retail,Home & Kitchen,Extension Cable,1,115.51,115.51,0.045,5.2,110.31,67.46,0.0,1.32,0,0.0,42.85,41.53,2025-08
ADH-104766,2025-08-31,North,Jos,Wholesale,Retail,Fashion,Cap,12,62.54,750.48,0.0,0.0,750.48,583.5,1.56,6.0,0,0.0,166.98,159.42,2025-08
ADH-104767,2025-09-01,West,Ibadan,Online,Retail,Health & Beauty,Perfume,1,26.06,26.06,0.0,0.0,26.06,16.2,8.08,0.47,0,0.0,9.86,1.31,2025-09
ADH-104768,2025-09-01,North,Jos,POS,Retail,Electronics,Power Bank,1,46.03,46.03,0.0,0.0,46.03,33.44,0.0,0.55,0,0.0,12.59,12.04,2025-09
ADH-104769,2025-09-01,North,Abuja,POS,Retail,Health & Beauty,Face Wash,1,16.88,16.88,0.0,0.0,16.88,10.82,0.0,0.2,0,0.0,6.06,5.86,2025-09
ADH-104770,2025-09-01,West,Lagos,POS,SME,Home & Kitchen,Bedsheet,2,116.28,232.56,0.0,0.0,232.56,190.72,0.0,2.79,0,0.0,41.84,39.05,2025-09
ADH-104771,2025-09-01,East,Owerri,Wholesale,Retail,Health & Beauty,Face Wash,8,61.6,492.8,0.0,0.0,492.8,300.89,1.98,3.94,0,0.0,191.91,185.99,2025-09
ADH-104772,2025-09-01,East,Owerri,POS,Retail,Groceries,Cooking Oil,2,48.26,96.52,0.0,0.0,96.52,81.25,0.0,1.16,0,0.0,15.27,14.11,2025-09
ADH-104773,2025-09-01,North,Kano,Online,SME,Groceries,Noodles Pack,4,54.19,216.76,0.0,0.0,216.76,182.35,6.25,3.9,0,0.0,34.41,24.26,2025-09
ADH-104774,2025-09-01,East,Aba,Online,SME,Groceries,Noodles Pack,2,32.09,64.18,0.0,0.0,64.18,57.37,4.76,1.16,0,0.0,6.81,0.89,2025-09
ADH-104775,2025-09-01,South,Port Harcourt,Wholesale,Retail,Electronics,Power Bank,5,34.64,173.2,0.027,4.68,168.52,124.51,1.97,1.35,0,0.0,44.01,40.69,2025-09
ADH-104776,2025-09-01,West,Lagos,POS,Retail,Groceries,Noodles Pack,3,48.5,145.5,0.0,0.0,145.5,135.03,0.0,1.75,0,0.0,10.47,8.72,2025-09
ADH-104777,2025-09-01,South,Port Harcourt,Online,Retail,Groceries,Detergent,1,16.48,16.48,0.0,0.0,16.48,15.17,7.33,0.3,0,0.0,1.31,-6.32,2025-09
ADH-104778,2025-09-01,East,Owerri,POS,Retail,Health & Beauty,Face Wash,1,22.64,22.64,0.0,0.0,22.64,14.6,0.0,0.27,0,0.0,8.04,7.77,2025-09
ADH-104779,2025-09-01,West,Ilorin,Online,Retail,Groceries,Noodles Pack,1,25.16,25.16,0.0,0.0,25.16,21.53,5.49,0.45,0,0.0,3.63,-2.31,2025-09
ADH-104780,2025-09-01,South,Warri,Online,Retail,Health & Beauty,Perfume,1,36.59,36.59,0.0,0.0,36.59,26.81,10.72,0.66,0,0.0,9.78,-1.6,2025-09
ADH-104781,2025-09-01,West,Abeokuta,Wholesale,Retail,Groceries,Cooking Oil,10,39.73,397.3,0.0,0.0,397.3,356.09,1.06,3.18,0,0.0,41.21,36.97,2025-09
ADH-104782,2025-09-01,North,Abuja,POS,Retail,Health & Beauty,Toiletries Set,1,8.15,8.15,0.0,0.0,8.15,6.35,0.0,0.1,0,0.0,1.8,1.7,2025-09
ADH-104783,2025-09-01,South,Uyo,POS,SME,Health & Beauty,Face Wash,1,41.85,41.85,0.0,0.0,41.85,32.38,0.0,0.5,0,0.0,9.47,8.97,2025-09
ADH-104784,2025-09-01,North,Kano,Wholesale,Retail,Home & Kitchen,Extension Cable,8,20.67,165.36,0.0,0.0,165.36,122.82,0.77,1.32,0,0.0,42.54,40.45,2025-09
ADH-104785,2025-09-01,West,Ibadan,Online,SME,Groceries,Beverage Pack,1,27.74,27.74,0.0,0.0,27.74,23.37,6.44,0.5,0,0.0,4.37,-2.57,2025-09
ADH-104786,2025-09-01,East,Onitsha,POS,Corporate,Electronics,Phone Accessory,1,102.41,102.41,0.0,0.0,102.41,82.57,0.0,1.23,0,0.0,19.84,18.61,2025-09
ADH-104787,2025-09-01,South,Warri,POS,Retail,Groceries,Noodles Pack,1,10.97,10.97,0.0,0.0,10.97,10.22,0.0,0.13,0,0.0,0.75,0.62,2025-09
ADH-104788,2025-09-01,West,Ilorin,POS,Corporate,Health & Beauty,Perfume,2,52.86,105.72,0.0,0.0,105.72,78.54,0.0,1.27,0,0.0,27.18,25.91,2025-09
ADH-104789,2025-09-02,West,Ilorin,Wholesale,Retail,Groceries,Detergent,12,26.95,323.4,0.0,0.0,323.4,295.59,1.6,2.59,0,0.0,27.81,23.62,2025-09
ADH-104790,2025-09-02,East,Enugu,POS,SME,Fashion,Cap,1,33.86,33.86,0.0,0.0,33.86,24.83,0.0,0.41,0,0.0,9.03,8.62,2025-09
ADH-104791,2025-09-02,South,Warri,Wholesale,Retail,Groceries,Rice 5kg,5,40.09,200.45,0.0,0.0,200.45,174.26,0.3,1.6,0,0.0,26.19,24.29,2025-09
ADH-104792,2025-09-02,East,Enugu,Wholesale,Retail,Groceries,Detergent,12,28.87,346.44,0.0,0.0,346.44,291.14,2.39,2.77,0,0.0,55.3,50.14,2025-09
ADH-104793,2025-09-02,East,Enugu,POS,Retail,Health & Beauty,Body Lotion,1,20.81,20.81,0.0,0.0,20.81,13.61,0.0,0.25,0,0.0,7.2,6.95,2025-09
ADH-104794,2025-09-02,South,Benin,POS,Retail,Groceries,Rice 5kg,4,37.38,149.52,0.0,0.0,149.52,128.59,0.0,1.79,0,0.0,20.93,19.14,2025-09
ADH-104795,2025-09-02,East,Owerri,Wholesale,Retail,Home & Kitchen,Bedsheet,8,118.38,947.04,0.0,0.0,947.04,623.09,1.26,7.58,0,0.0,323.95,315.11,2025-09
ADH-104796,2025-09-02,South,Warri,Online,Retail,Health & Beauty,Hair Care,1,32.52,32.52,0.0,0.0,32.52,25.63,4.49,0.59,0,0.0,6.89,1.81,2025-09
ADH-104797,2025-09-02,South,Warri,Wholesale,SME,Health & Beauty,Hair Care,8,68.41,547.28,0.0,0.0,547.28,380.32,1.46,4.38,0,0.0,166.96,161.12,2025-09
ADH-104798,2025-09-02,North,Jos,POS,Retail,Electronics,Power Bank,1,19.43,19.43,0.0,0.0,19.43,15.58,0.0,0.23,0,0.0,3.85,3.62,2025-09
ADH-104799,2025-09-02,South,Warri,Online,Retail,Fashion,T-Shirt,1,83.43,83.43,0.1,8.34,75.09,57.0,5.45,1.35,0,0.0,18.09,11.29,2025-09
ADH-104800,2025-09-02,West,Ibadan,POS,Retail,Fashion,T-Shirt,1,60.21,60.21,0.0,0.0,60.21,45.96,0.0,0.72,0,0.0,14.25,13.53,2025-09
ADH-104801,2025-09-02,East,Aba,POS,Retail,Groceries,Noodles Pack,2,36.46,72.92,0.056,4.08,68.84,59.13,0.0,0.83,0,0.0,9.71,8.88,2025-09
ADH-104802,2025-09-02,North,Abuja,Online,SME,Home & Kitchen,Extension Cable,3,87.89,263.67,0.0,0.0,263.67,186.54,6.13,4.75,0,0.0,77.13,66.25,2025-09
ADH-104803,2025-09-02,North,Kaduna,POS,Corporate,Home & Kitchen,Bedsheet,2,124.37,248.74,0.0,0.0,248.74,182.07,0.0,2.98,0,0.0,66.67,63.69,2025-09
ADH-104804,2025-09-02,East,Enugu,POS,Retail,Groceries,Cooking Oil,2,9.85,19.7,0.0,0.0,19.7,18.41,0.0,0.24,0,0.0,1.29,1.05,2025-09
ADH-104805,2025-09-03,West,Abeokuta,POS,Retail,Health & Beauty,Body Lotion,1,49.27,49.27,0.0,0.0,49.27,34.26,0.0,0.59,0,0.0,15.01,14.42,2025-09
ADH-104806,2025-09-03,North,Jos,Online,Retail,Electronics,Bluetooth Speaker,3,44.53,133.59,0.0,0.0,133.59,88.21,5.16,2.4,0,0.0,45.38,37.82,2025-09
ADH-104807,2025-09-03,South,Port Harcourt,Online,Retail,Fashion,Sneakers,2,61.37,122.74,0.0,0.0,122.74,67.19,5.21,2.21,0,0.0,55.55,48.13,2025-09
ADH-104808,2025-09-03,East,Onitsha,Online,Retail,Electronics,Power Bank,1,30.54,30.54,0.0,0.0,30.54,21.35,4.66,0.55,0,0.0,9.19,3.98,2025-09
ADH-104809,2025-09-03,West,Lagos,Online,Retail,Home & Kitchen,Kettle,2,121.54,243.08,0.0,0.0,243.08,155.67,5.41,4.38,0,0.0,87.41,77.62,2025-09
ADH-104810,2025-09-03,West,Abeokuta,Online,Retail,Fashion,Jeans,1,52.4,52.4,0.036,1.89,50.51,37.85,4.15,0.91,0,0.0,12.66,7.6,2025-09
ADH-104811,2025-09-03,West,Abeokuta,Online,Retail,Health & Beauty,Body Lotion,1,41.43,41.43,0.0,0.0,41.43,24.25,8.96,0.75,0,0.0,17.18,7.47,2025-09
ADH-104812,2025-09-03,East,Onitsha,POS,Retail,Health & Beauty,Body Lotion,2,45.66,91.32,0.0,0.0,91.32,53.26,0.0,1.1,0,0.0,38.06,36.96,2025-09
ADH-104813,2025-09-03,East,Owerri,Online,SME,Electronics,Power Bank,2,110.35,220.7,0.0,0.0,220.7,167.2,4.77,3.97,0,0.0,53.5,44.76,2025-09
ADH-104814,2025-09-03,East,Enugu,POS,Retail,Electronics,Phone Accessory,1,110.41,110.41,0.0,0.0,110.41,81.72,0.0,1.32,0,0.0,28.69,27.37,2025-09
ADH-104815,2025-09-03,West,Lagos,POS,Corporate,Fashion,Handbag,2,21.18,42.36,0.0,0.0,42.36,25.4,0.0,0.51,0,0.0,16.96,16.45,2025-09
ADH-104816,2025-09-03,North,Abuja,Wholesale,Retail,Fashion,Jeans,10,39.07,390.7,0.025,9.77,380.93,261.12,0.61,3.05,0,0.0,119.81,116.15,2025-09
ADH-104817,2025-09-03,North,Kano,POS,Retail,Groceries,Noodles Pack,1,24.32,24.32,0.0,0.0,24.32,22.05,0.0,0.29,0,0.0,2.27,1.98,2025-09
ADH-104818,2025-09-03,East,Onitsha,POS,Retail,Electronics,Phone Accessory,2,102.11,204.22,0.0,0.0,204.22,134.4,0.0,2.45,0,0.0,69.82,67.37,2025-09
ADH-104819,2025-09-03,West,Ibadan,Online,Retail,Groceries,Noodles Pack,2,12.5,25.0,0.0,0.0,25.0,22.06,9.5,0.45,0,0.0,2.94,-7.01,2025-09
ADH-104820,2025-09-04,South,Warri,POS,SME,Groceries,Detergent,1,50.97,50.97,0.0,0.0,50.97,43.01,0.0,0.61,0,0.0,7.96,7.35,2025-09
ADH-104821,2025-09-04,East,Enugu,Wholesale,Retail,Fashion,Cap,12,38.38,460.56,0.0,0.0,460.56,304.41,1.14,3.68,0,0.0,156.15,151.33,2025-09
ADH-104822,2025-09-04,North,Kano,Wholesale,Retail,Electronics,Bluetooth Speaker,8,108.61,868.88,0.0,0.0,868.88,607.11,1.13,6.95,0,0.0,261.77,253.69,2025-09
ADH-104823,2025-09-04,South,Benin,POS,Retail,Groceries,Beverage Pack,1,43.42,43.42,0.0,0.0,43.42,40.21,0.0,0.52,0,0.0,3.21,2.69,2025-09
ADH-104824,2025-09-04,South,Benin,POS,Retail,Groceries,Noodles Pack,1,34.09,34.09,0.029,0.99,33.1,30.94,0.0,0.4,0,0.0,2.16,1.76,2025-09
ADH-104825,2025-09-04,East,Enugu,Online,SME,Home & Kitchen,Bedsheet,1,106.69,106.69,0.0,0.0,106.69,77.67,4.23,1.92,0,0.0,29.02,22.87,2025-09
ADH-104826,2025-09-04,East,Enugu,Online,Corporate,Fashion,Cap,1,67.76,67.76,0.0,0.0,67.76,37.97,4.3,1.22,0,0.0,29.79,24.27,2025-09
ADH-104827,2025-09-04,West,Lagos,Online,SME,Groceries,Noodles Pack,2,19.18,38.36,0.0,0.0,38.36,33.91,10.32,0.69,1,21.01,4.45,-27.57,2025-09
ADH-104828,2025-09-04,East,Enugu,Wholesale,Retail,Health & Beauty,Perfume,12,43.09,517.08,0.0,0.0,517.08,350.28,1.37,4.14,0,0.0,166.8,161.29,2025-09
ADH-104829,2025-09-04,South,Port Harcourt,Wholesale,SME,Electronics,Earbuds,10,30.25,302.5,0.033,9.98,292.52,216.78,0.68,2.34,0,0.0,75.74,72.72,2025-09
ADH-104830,2025-09-04,North,Kaduna,Online,Retail,Home & Kitchen,Bedsheet,2,70.22,140.44,0.0,0.0,140.44,99.17,4.78,2.53,0,0.0,41.27,33.96,2025-09
ADH-104831,2025-09-04,South,Warri,Online,Retail,Groceries,Rice 5kg,1,44.36,44.36,0.084,3.73,40.63,34.22,4.06,0.73,0,0.0,6.41,1.62,2025-09
ADH-104832,2025-09-04,West,Ibadan,Online,Retail,Groceries,Rice 5kg,1,10.02,10.02,0.0,0.0,10.02,8.9,4.65,0.18,0,0.0,1.12,-3.71,2025-09
ADH-104833,2025-09-04,East,Owerri,Online,Corporate,Health & Beauty,Perfume,1,61.72,61.72,0.0,0.0,61.72,46.15,5.35,1.11,0,0.0,15.57,9.11,2025-09
ADH-104834,2025-09-04,West,Ibadan,POS,Retail,Health & Beauty,Body Lotion,2,30.88,61.76,0.055,3.4,58.36,38.47,0.0,0.7,0,0.0,19.89,19.19,2025-09
ADH-104835,2025-09-04,South,Uyo,Wholesale,SME,Electronics,Phone Accessory,8,72.82,582.56,0.0,0.0,582.56,422.03,0.93,4.66,0,0.0,160.53,154.94,2025-09
ADH-104836,2025-09-04,East,Enugu,Online,SME,Groceries,Beverage Pack,1,51.26,51.26,0.0,0.0,51.26,48.18,5.3,0.92,0,0.0,3.08,-3.14,2025-09
ADH-104837,2025-09-04,South,Uyo,POS,SME,Groceries,Cooking Oil,1,10.96,10.96,0.0,0.0,10.96,9.66,0.0,0.13,0,0.0,1.3,1.17,2025-09
ADH-104838,2025-09-04,West,Lagos,POS,SME,Electronics,Smartwatch,1,72.18,72.18,0.0,0.0,72.18,58.84,0.0,0.87,0,0.0,13.34,12.47,2025-09
ADH-104839,2025-09-04,West,Ilorin,Online,Corporate,Groceries,Cooking Oil,3,22.9,68.7,0.0,0.0,68.7,63.13,6.27,1.24,0,0.0,5.57,-1.94,2025-09
ADH-104840,2025-09-04,West,Ilorin,Wholesale,Corporate,Groceries,Cooking Oil,8,7.61,60.88,0.0,0.0,60.88,53.26,1.51,0.49,0,0.0,7.62,5.62,2025-09
ADH-104841,2025-09-04,South,Uyo,Online,Retail,Fashion,T-Shirt,1,54.0,54.0,0.0,0.0,54.0,37.49,4.34,0.97,0,0.0,16.51,11.2,2025-09
ADH-104842,2025-09-05,West,Abeokuta,POS,SME,Health & Beauty,Perfume,2,62.77,125.54,0.0,0.0,125.54,83.79,0.0,1.51,0,0.0,41.75,40.24,2025-09
ADH-104843,2025-09-05,West,Abeokuta,POS,SME,Health & Beauty,Toiletries Set,1,75.82,75.82,0.0,0.0,75.82,52.51,0.0,0.91,0,0.0,23.31,22.4,2025-09
ADH-104844,2025-09-05,North,Jos,Wholesale,Retail,Health & Beauty,Face Wash,15,68.35,1025.25,0.0,0.0,1025.25,667.6,1.05,8.2,0,0.0,357.65,348.4,2025-09
ADH-104845,2025-09-05,West,Ilorin,POS,Corporate,Health & Beauty,Body Lotion,2,75.16,150.32,0.0,0.0,150.32,117.28,0.0,1.8,0,0.0,33.04,31.24,2025-09
ADH-104846,2025-09-05,East,Onitsha,Online,Retail,Electronics,Power Bank,1,67.87,67.87,0.0,0.0,67.87,49.37,5.39,1.22,0,0.0,18.5,11.89,2025-09
ADH-104847,2025-09-05,West,Ibadan,POS,Retail,Health & Beauty,Hair Care,1,70.49,70.49,0.0,0.0,70.49,51.36,0.0,0.85,0,0.0,19.13,18.28,2025-09
ADH-104848,2025-09-05,West,Lagos,POS,Retail,Home & Kitchen,Cookware Set,1,15.83,15.83,0.0,0.0,15.83,11.44,0.0,0.19,0,0.0,4.39,4.2,2025-09
ADH-104849,2025-09-05,West,Ilorin,Wholesale,Retail,Electronics,Phone Accessory,5,34.97,174.85,0.0,0.0,174.85,118.3,2.45,1.4,0,0.0,56.55,52.7,2025-09
ADH-104850,2025-09-05,South,Warri,POS,Retail,Electronics,Smartwatch,1,85.38,85.38,0.0,0.0,85.38,68.9,0.0,1.02,0,0.0,16.48,15.46,2025-09
ADH-104851,2025-09-05,South,Uyo,Online,SME,Groceries,Rice 5kg,2,35.01,70.02,0.092,6.44,63.58,57.1,4.96,1.14,1,47.05,6.48,-46.67,2025-09
ADH-104852,2025-09-05,West,Ilorin,Online,Retail,Electronics,Power Bank,1,24.53,24.53,0.025,0.61,23.92,19.6,4.33,0.43,0,0.0,4.32,-0.44,2025-09
ADH-104853,2025-09-05,West,Lagos,Online,SME,Electronics,Power Bank,1,112.41,112.41,0.0,0.0,112.41,87.01,3.78,2.02,1,78.88,25.4,-59.28,2025-09
ADH-104854,2025-09-05,South,Benin,Wholesale,Retail,Fashion,Jeans,8,21.88,175.04,0.0,0.0,175.04,124.4,1.61,1.4,0,0.0,50.64,47.63,2025-09
ADH-104855,2025-09-05,North,Kaduna,Online,Corporate,Groceries,Beverage Pack,3,16.41,49.23,0.0,0.0,49.23,44.26,5.9,0.89,0,0.0,4.97,-1.82,2025-09
